Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code (FAO),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QI","Production Indices","114","Kenya","434","Gross per capita Production Index Number (2014-2016 = 100)","221","Almonds, with shell","2002","2002","","","",""
"QI","Production Indices","114","Kenya","434","Gross per capita Production Index Number (2014-2016 = 100)","221","Almonds, with shell","2003","2003","","","",""
"QI","Production Indices","114","Kenya","434","Gross per capita Production Index Number (2014-2016 = 100)","221","Almonds, with shell","2004","2004","","","",""
"QI","Production Indices","114","Kenya","434","Gross per capita Production Index Number (2014-2016 = 100)","221","Almonds, with shell","2005","2005","","","",""
"QI","Production Indices","114","Kenya","434","Gross per capita Production Index Number (2014-2016 = 100)","221","Almonds, with shell","2006","2006","","","",""
"QI","Production Indices","114","Kenya","434","Gross per capita Production Index Number (2014-2016 = 100)","221","Almonds, with shell","2007","2007","","","",""
"QI","Production Indices","114","Kenya","434","Gross per capita Production Index Number (2014-2016 = 100)","221","Almonds, with shell","2008","2008","","","",""
"QI","Production Indices","114","Kenya","434","Gross per capita Production Index Number (2014-2016 = 100)","221","Almonds, with shell","2009","2009","","","",""
"QI","Production Indices","114","Kenya","434","Gross per capita Production Index Number (2014-2016 = 100)","221","Almonds, with shell","2010","2010","","","",""
"QI","Production Indices","114","Kenya","434","Gross per capita Production Index Number (2014-2016 = 100)","221","Almonds, with shell","2011","2011","","","",""
"QI","Production Indices","114","Kenya","434","Gross per capita Production Index Number (2014-2016 = 100)","221","Almonds, with shell","2012","2012","","","",""
"QI","Production Indices","114","Kenya","434","Gross per capita Production Index Number (2014-2016 = 100)","221","Almonds, with shell","2013","2013","","","",""
"QI","Production Indices","114","Kenya","434","Gross per capita Production Index Number (2014-2016 = 100)","221","Almonds, with shell","2014","2014","","","",""
"QI","Production Indices","114","Kenya","434","Gross per capita Production Index Number (2014-2016 = 100)","221","Almonds, with shell","2015","2015","","","",""
"QI","Production Indices","114","Kenya","434","Gross per capita Production Index Number (2014-2016 = 100)","221","Almonds, with shell","2016","2016","","","",""
"QI","Production Indices","114","Kenya","434","Gross per capita Production Index Number (2014-2016 = 100)","221","Almonds, with shell","2017","2017","","","",""
"QI","Production Indices","114","Kenya","434","Gross per capita Production Index Number (2014-2016 = 100)","221","Almonds, with shell","2018","2018","","","",""
"QI","Production Indices","114","Kenya","434","Gross per capita Production Index Number (2014-2016 = 100)","221","Almonds, with shell","2019","2019","","","",""
"QI","Production Indices","114","Kenya","432","Gross Production Index Number (2014-2016 = 100)","711","Anise, badian, fennel, coriander","1961","1961","","","",""
"QI","Production Indices","114","Kenya","432","Gross Production Index Number (2014-2016 = 100)","711","Anise, badian, fennel, coriander","1962","1962","","","",""
"QI","Production Indices","114","Kenya","432","Gross Production Index Number (2014-2016 = 100)","711","Anise, badian, fennel, coriander","1963","1963","","","",""
"QI","Production Indices","114","Kenya","432","Gross Production Index Number (2014-2016 = 100)","711","Anise, badian, fennel, coriander","1964","1964","","","",""
"QI","Production Indices","114","Kenya","432","Gross Production Index Number (2014-2016 = 100)","711","Anise, badian, fennel, coriander","1965","1965","","","",""
"QI","Production Indices","114","Kenya","432","Gross Production Index Number (2014-2016 = 100)","711","Anise, badian, fennel, coriander","1966","1966","","","",""
"QI","Production Indices","114","Kenya","432","Gross Production Index Number (2014-2016 = 100)","711","Anise, badian, fennel, coriander","1967","1967","","","",""
"QI","Production Indices","114","Kenya","432","Gross Production Index Number (2014-2016 = 100)","711","Anise, badian, fennel, coriander","1968","1968","index","1707.11","Fc","Calculated data"
"QI","Production Indices","114","Kenya","432","Gross Production Index Number (2014-2016 = 100)","711","Anise, badian, fennel, coriander","1969","1969","index","502.09","Fc","Calculated data"
"QI","Production Indices","114","Kenya","432","Gross Production Index Number (2014-2016 = 100)","711","Anise, badian, fennel, coriander","1970","1970","index","753.14","Fc","Calculated data"
"QI","Production Indices","114","Kenya","432","Gross Production Index Number (2014-2016 = 100)","711","Anise, badian, fennel, coriander","1971","1971","index","125.52","Fc","Calculated data"
"QI","Production Indices","114","Kenya","432","Gross Production Index Number (2014-2016 = 100)","711","Anise, badian, fennel, coriander","1972","1972","index","376.57","Fc","Calculated data"
"QI","Production Indices","114","Kenya","432","Gross Production Index Number (2014-2016 = 100)","711","Anise, badian, fennel, coriander","1973","1973","index","1004.18","Fc","Calculated data"
"QI","Production Indices","114","Kenya","432","Gross Production Index Number (2014-2016 = 100)","711","Anise, badian, fennel, coriander","1974","1974","index","878.66","Fc","Calculated data"
"QI","Production Indices","114","Kenya","432","Gross Production Index Number (2014-2016 = 100)","711","Anise, badian, fennel, coriander","1975","1975","index","502.09","Fc","Calculated data"
"QI","Production Indices","114","Kenya","432","Gross Production Index Number (2014-2016 = 100)","711","Anise, badian, fennel, coriander","1976","1976","index","125.52","Fc","Calculated data"
"QI","Production Indices","114","Kenya","432","Gross Production Index Number (2014-2016 = 100)","711","Anise, badian, fennel, coriander","1977","1977","index","502.09","Fc","Calculated data"
"QI","Production Indices","114","Kenya","432","Gross Production Index Number (2014-2016 = 100)","711","Anise, badian, fennel, coriander","1978","1978","index","125.52","Fc","Calculated data"
"QI","Production Indices","114","Kenya","432","Gross Production Index Number (2014-2016 = 100)","711","Anise, badian, fennel, coriander","1979","1979","index","251.05","Fc","Calculated data"
"QI","Production Indices","114","Kenya","432","Gross Production Index Number (2014-2016 = 100)","711","Anise, badian, fennel, coriander","1980","1980","index","125.52","Fc","Calculated data"
"QI","Production Indices","114","Kenya","432","Gross Production Index Number (2014-2016 = 100)","711","Anise, badian, fennel, coriander","1981","1981","index","100.42","Fc","Calculated data"
"QI","Production Indices","114","Kenya","432","Gross Production Index Number (2014-2016 = 100)","711","Anise, badian, fennel, coriander","1982","1982","index","125.52","Fc","Calculated data"
"QI","Production Indices","114","Kenya","432","Gross Production Index Number (2014-2016 = 100)","711","Anise, badian, fennel, coriander","1983","1983","index","125.52","Fc","Calculated data"
"QI","Production Indices","114","Kenya","432","Gross Production Index Number (2014-2016 = 100)","711","Anise, badian, fennel, coriander","1984","1984","index","62.76","Fc","Calculated data"
"QI","Production Indices","114","Kenya","432","Gross Production Index Number (2014-2016 = 100)","711","Anise, badian, fennel, coriander","1985","1985","index","62.76","Fc","Calculated data"
"QI","Production Indices","114","Kenya","432","Gross Production Index Number (2014-2016 = 100)","711","Anise, badian, fennel, coriander","1986","1986","index","125.52","Fc","Calculated data"
"QI","Production Indices","114","Kenya","432","Gross Production Index Number (2014-2016 = 100)","711","Anise, badian, fennel, coriander","1987","1987","index","251.05","Fc","Calculated data"
"QI","Production Indices","114","Kenya","432","Gross Production Index Number (2014-2016 = 100)","711","Anise, badian, fennel, coriander","1988","1988","index","125.52","Fc","Calculated data"
"QI","Production Indices","114","Kenya","432","Gross Production Index Number (2014-2016 = 100)","711","Anise, badian, fennel, coriander","1989","1989","index","125.52","Fc","Calculated data"
"QI","Production Indices","114","Kenya","432","Gross Production Index Number (2014-2016 = 100)","711","Anise, badian, fennel, coriander","1990","1990","index","112.97","Fc","Calculated data"
"QI","Production Indices","114","Kenya","432","Gross Production Index Number (2014-2016 = 100)","711","Anise, badian, fennel, coriander","1991","1991","index","188.28","Fc","Calculated data"
"QI","Production Indices","114","Kenya","432","Gross Production Index Number (2014-2016 = 100)","711","Anise, badian, fennel, coriander","1992","1992","index","251.05","Fc","Calculated data"
"QI","Production Indices","114","Kenya","432","Gross Production Index Number (2014-2016 = 100)","711","Anise, badian, fennel, coriander","1993","1993","index","125.52","Fc","Calculated data"
"QI","Production Indices","114","Kenya","432","Gross Production Index Number (2014-2016 = 100)","711","Anise, badian, fennel, coriander","1994","1994","index","164.44","Fc","Calculated data"
"QI","Production Indices","114","Kenya","432","Gross Production Index Number (2014-2016 = 100)","711","Anise, badian, fennel, coriander","1995","1995","index","188.28","Fc","Calculated data"
"QI","Production Indices","114","Kenya","432","Gross Production Index Number (2014-2016 = 100)","711","Anise, badian, fennel, coriander","1996","1996","index","158.16","Fc","Calculated data"
"QI","Production Indices","114","Kenya","432","Gross Production Index Number (2014-2016 = 100)","711","Anise, badian, fennel, coriander","1997","1997","index","125.52","Fc","Calculated data"
"QI","Production Indices","114","Kenya","432","Gross Production Index Number (2014-2016 = 100)","711","Anise, badian, fennel, coriander","1998","1998","index","138.08","Fc","Calculated data"
"QI","Production Indices","114","Kenya","432","Gross Production Index Number (2014-2016 = 100)","711","Anise, badian, fennel, coriander","1999","1999","index","131.8","Fc","Calculated data"
"QI","Production Indices","114","Kenya","432","Gross Production Index Number (2014-2016 = 100)","711","Anise, badian, fennel, coriander","2000","2000","index","112.97","Fc","Calculated data"
"QI","Production Indices","114","Kenya","432","Gross Production Index Number (2014-2016 = 100)","711","Anise, badian, fennel, coriander","2001","2001","index","124.27","Fc","Calculated data"
"QI","Production Indices","114","Kenya","432","Gross Production Index Number (2014-2016 = 100)","711","Anise, badian, fennel, coriander","2002","2002","index","121.76","Fc","Calculated data"
"QI","Production Indices","114","Kenya","432","Gross Production Index Number (2014-2016 = 100)","711","Anise, badian, fennel, coriander","2003","2003","index","120.5","Fc","Calculated data"
"QI","Production Indices","114","Kenya","432","Gross Production Index Number (2014-2016 = 100)","711","Anise, badian, fennel, coriander","2004","2004","index","117.99","Fc","Calculated data"
"QI","Production Indices","114","Kenya","432","Gross Production Index Number (2014-2016 = 100)","711","Anise, badian, fennel, coriander","2005","2005","index","116.74","Fc","Calculated data"
"QI","Production Indices","114","Kenya","432","Gross Production Index Number (2014-2016 = 100)","711","Anise, badian, fennel, coriander","2006","2006","index","115.48","Fc","Calculated data"
